Participant;Time;Attention;Meditation
P01;17:15:08;56;70
P01;17:15:09;57;57
P01;17:15:10;57;57
P01;17:15:11;57;57
P01;17:15:12;57;57
P01;17:15:13;53;60
P01;17:15:14;53;54
P01;17:15:15;53;54
P01;17:15:16;53;54
P01;17:15:17;41;53
P01;17:15:18;34;51
P01;17:15:19;29;43
P01;17:15:20;24;47
P01;17:15:21;27;51
P01;17:15:22;34;57
P01;17:15:23;43;78
P01;17:15:24;50;75
P01;17:15:25;48;57
P01;17:15:26;43;54
P01;17:15:27;43;48
P01;17:15:28;34;44
P01;17:15:29;30;47
P01;17:15:30;30;40
P01;17:15:31;34;35
P01;17:15:32;44;48
P01;17:15:33;51;53
P01;17:15:34;54;60
P01;17:15:35;54;60
P01;17:15:36;43;47
P01;17:15:37;41;37
P01;17:15:38;35;37
P01;17:15:39;34;38
P01;17:15:40;30;30
P01;17:15:41;30;43
P01;17:15:42;26;35
P01;17:15:43;23;30
P01;17:15:44;37;51
P01;17:15:45;40;50
P01;17:15:46;53;67
P01;17:15:47;54;67
P01;17:15:48;48;70
P01;17:15:49;47;77
P01;17:15:50;47;74
P01;17:15:51;43;80
P01;17:15:52;40;60
P01;17:15:53;38;57
P01;17:15:54;35;57
P01;17:15:55;26;44
P01;17:15:56;30;51
P01;17:15:57;35;51
P01;17:15:58;34;47
P01;17:15:59;40;54
P01;17:16:00;40;54
P01;17:16:01;40;54
P01;17:16:02;40;54
P01;17:16:03;40;54
P01;17:16:04;47;54
P01;17:16:05;47;63
P01;17:16:06;66;74
P01;17:16:07;75;84
P01;17:16:08;77;83
P01;17:16:09;69;54
P01;17:16:10;54;43
P01;17:16:11;44;26
P01;17:16:12;35;20
P01;17:16:13;41;44
P01;17:16:14;41;60
P01;17:16:15;51;67
P01;17:16:16;57;91
P01;17:16:17;48;77
P01;17:16:18;43;69
P01;17:16:19;43;69
P01;17:16:20;44;87
P01;17:16:21;47;77
P01;17:16:22;56;69
P01;17:16:23;64;63
P01;17:16:24;53;48
P01;17:16:25;47;37
P01;17:16:26;43;51
P01;17:16:27;41;57
P01;17:16:28;56;54
P01;17:16:29;64;69
P01;17:16:30;77;60
P01;17:16:31;84;74
P01;17:16:32;0;0
P01;17:16:33;67;80
P01;17:16:34;53;78
P01;17:16:35;41;0
P01;17:16:36;41;60
P01;17:16:37;34;51
P01;17:16:38;29;48
P01;17:16:39;43;63
P01;17:16:40;43;0
P01;17:16:41;41;66
P01;17:16:42;53;51
P01;17:16:43;53;48
P01;17:16:44;53;48
P01;17:16:45;53;48
P01;17:16:46;53;48
P01;17:16:47;53;48
P01;17:16:48;53;48
P01;17:16:49;60;54
P01;17:16:50;70;64
P01;17:16:51;69;78
P01;17:16:52;69;83
P01;17:16:53;63;83
P01;17:16:54;54;83
P01;17:16:55;54;78
P01;17:16:56;61;66
P01;17:16:57;57;61
P01;17:16:58;69;57
P01;17:16:59;57;51
P01;17:17:00;53;57
P01;17:17:01;56;61
P01;17:17:02;50;64
P01;17:17:03;57;81
P01;17:17:04;53;83
P01;17:17:05;44;83
P01;17:17:06;56;84
P01;17:17:07;53;63
P01;17:17:08;54;63
P01;17:17:09;61;64
P01;17:17:10;43;67
P01;17:17:11;38;67
P01;17:17:12;34;61
P01;17:17:13;37;53
P01;17:17:14;50;41
P01;17:17:15;63;51
P01;17:17:16;70;43
P01;17:17:17;70;50
P01;17:17:18;67;54
P01;17:17:19;61;47
P01;17:17:20;67;60
P01;17:17:21;74;53
P01;17:17:22;63;44
P01;17:17:23;80;44
P01;17:17:24;80;37
P01;17:17:25;74;44
P01;17:17:26;74;47
P01;17:17:27;61;56
P01;17:17:28;51;64
P01;17:17:29;48;53
P01;17:17:30;56;60
P01;17:17:31;53;57
P01;17:17:32;57;56
P01;17:17:33;60;54
P01;17:17:34;60;54
P01;17:17:35;57;50
P01;17:17:36;56;53
P01;17:17:37;57;64
P01;17:17:38;56;75
P01;17:17:39;50;67
P01;17:17:40;50;67
P01;17:17:41;53;64
P01;17:17:42;57;54
P01;17:17:43;56;51
P01;17:17:44;53;56
P01;17:17:45;44;51
P01;17:17:46;37;53
P01;17:17:47;37;56
P01;17:17:48;51;63
P01;17:17:49;57;53
P01;17:17:50;67;51
P01;17:17:51;74;69
P01;17:17:52;61;60
P01;17:17:53;50;64
P01;17:17:54;40;63
P01;17:17:55;40;54
P01;17:17:56;44;53
P01;17:17:57;51;66
P01;17:17:58;48;67
P01;17:17:59;48;67
P01;17:18:00;48;67
P01;17:18:01;44;61
P01;17:18:02;43;54
P01;17:18:03;53;50
P01;17:18:04;60;47
P01;17:18:05;74;44
P01;17:18:06;74;51
P01;17:18:07;64;63
P01;17:18:08;66;69
P01;17:18:09;53;75
P01;17:18:10;53;77
P01;17:18:11;53;69
P01;17:18:12;70;61
P01;17:18:13;90;64
P01;17:18:14;87;64
P01;17:18:15;88;67
P01;17:18:16;70;75
P01;17:18:17;54;77
P01;17:18:18;57;83
P01;17:18:19;53;80
P01;17:18:20;48;80
P01;17:18:21;44;75
P01;17:18:22;44;69
P01;17:18:23;51;67
P01;17:18:24;54;67
P01;17:18:25;54;67
P01;17:18:26;54;67
P01;17:18:27;63;74
P01;17:18:28;56;80
P01;17:18:29;56;80
P01;17:18:30;56;80
P01;17:18:31;56;80
P01;17:18:32;56;80
P01;17:18:33;41;78
P01;17:18:34;37;80
P01;17:18:35;27;80
P01;17:18:36;30;63
P01;17:18:37;41;69
P01;17:18:38;53;67
P01;17:18:39;50;54
P01;17:18:40;57;61
P01;17:18:41;54;43
P01;17:18:42;47;35
P01;17:18:43;50;41
P01;17:18:44;47;38
P01;17:18:45;54;38
P01;17:18:46;61;51
P01;17:18:47;81;41
P01;17:18:48;83;43
P01;17:18:49;91;50
P01;17:18:50;90;53
P01;17:18:51;84;67
P01;17:18:52;87;70
P01;17:18:53;81;75
P01;17:18:54;94;57
P01;17:18:55;90;57
P01;17:18:56;91;54
P01;17:18:57;90;60
P01;17:18:58;75;67
P01;17:18:59;70;66
P01;17:19:00;63;74
P01;17:19:01;54;69
P01;17:19:02;50;63
P01;17:19:03;54;56
P01;17:19:04;53;50
P01;17:19:05;54;50
P01;17:19:06;60;57
P01;17:19:07;54;74
P01;17:19:08;56;87
P01;17:19:09;61;78
P01;17:19:10;61;74
P01;17:19:11;63;67
P01;17:19:12;61;53
P01;17:19:13;54;57
P01;17:19:14;61;63
P01;17:19:15;54;54
P01;17:19:16;57;51
P01;17:19:17;53;47
P01;17:19:18;54;44
P01;17:19:19;63;48
P01;17:19:20;63;48
P01;17:19:21;57;54
P01;17:19:22;61;70
P01;17:19:23;50;70
P01;17:19:24;61;70
P01;17:19:25;61;70
P01;17:19:26;61;70
P01;17:19:27;61;75
P01;17:19:28;57;70
P01;17:19:29;56;74
P01;17:19:30;51;74
P01;17:19:31;56;64
P01;17:19:32;57;74
P01;17:19:33;64;67
P01;17:19:34;57;63
P01;17:19:35;60;63
P01;17:19:36;63;41
P01;17:19:37;64;50
P01;17:19:38;63;57
P01;17:19:39;63;57
P01;17:19:40;63;57
P01;17:19:41;63;57
P01;17:19:42;63;57
P01;17:19:43;63;57
P01;17:19:44;64;64
P01;17:19:45;57;64
P01;17:19:46;56;54
P01;17:19:47;67;47
P01;17:19:48;67;47
P01;17:19:49;67;47
P01;17:19:50;54;40
P01;17:19:51;61;40
P01;17:19:52;57;47
P01;17:19:53;48;48
P01;17:19:54;60;56
P01;17:19:55;50;66
P01;17:19:56;48;63
P01;17:19:57;43;63
P01;17:19:58;47;53
P01;17:19:59;60;47
P01;17:20:00;44;38
P01;17:20:01;44;38
P01;17:20:02;44;38
P01;17:20:03;50;47
P01;17:20:04;27;37
P01;17:20:05;30;51
P01;17:20:06;30;51
P01;17:20:07;30;51
P01;17:20:08;44;60
P01;17:20:09;44;60
P01;17:20:10;44;60
P01;17:20:11;44;60
P01;17:20:12;44;60
P01;17:20:13;44;60
P01;17:20:14;48;57
P01;17:20:15;60;81
P01;17:20:16;50;77
P01;17:20:17;47;83
P01;17:20:18;37;75
P01;17:20:19;40;69
P01;17:20:20;43;66
P01;17:20:21;43;57
P01;17:20:22;43;57
P01;17:20:23;48;64
P01;17:20:24;54;67
P01;17:20:25;61;70
P01;17:20:26;69;74
P01;17:20:27;63;78
P01;17:20:28;61;74
P01;17:20:29;60;61
P01;17:20:30;60;67
P01;17:20:31;57;70
P01;17:20:32;48;74
P01;17:20:33;35;70
P01;17:20:34;34;67
P01;17:20:35;47;63
P01;17:20:36;57;54
P01;17:20:38;51;44
P01;17:20:39;38;43
P01;17:20:40;41;54
P01;17:20:41;47;63
P01;17:20:42;57;53
P01;17:20:43;56;51
P01;17:20:44;53;0
P01;17:20:45;0;47
P01;17:20:46;61;0
P01;17:20:45;0;0
P01;17:20:46;61;51
P01;17:20:47;0;0
P01;17:20:48;64;51
P01;17:20:49;70;54
P01;17:20:50;70;74
P01;17:20:51;70;81
P01;17:20:52;70;81
P01;17:20:53;64;78
P01;17:20:54;64;75
P01;17:20:55;69;63
P01;17:20:56;63;60
P01;17:20:57;70;54
P01;17:20:58;75;54
P01;17:20:59;70;53
P01;17:21:00;74;61
P01;17:21:01;57;67
P01;17:21:02;53;63
P01;17:21:03;70;66
P01;17:21:04;67;64
P01;17:21:05;67;64
P01;17:21:06;67;64
P01;17:21:07;67;64
P01;17:21:08;67;64
P01;17:21:09;70;67
P01;17:21:10;70;67
P01;17:21:11;60;54
P01;17:21:12;40;48
P01;17:21:13;41;37
P01;17:21:14;35;23
P01;17:21:15;34;37
P01;17:21:16;44;41
P01;17:21:17;34;44
P01;17:21:18;34;44
P01;17:21:19;34;44
P01;17:21:20;34;44
P01;17:21:21;34;44
P01;17:21:22;38;57
P01;17:21:23;60;50
P01;17:21:24;54;57
P01;17:21:25;60;61
P01;17:21:26;60;61
P01;17:21:27;60;61
P01;17:21:28;60;61
P01;17:21:29;57;50
P01;17:21:30;51;57
P01;17:21:31;48;43
P01;17:21:32;56;30
P01;17:21:33;63;44
P01;17:21:34;61;51
P01;17:21:35;56;44
P01;17:21:36;53;57
P01;17:21:37;48;60
P01;17:21:38;47;69
P01;17:21:39;48;90
P01;17:21:40;44;88
P01;17:21:41;61;81
P01;17:21:42;64;60
P01;17:21:43;64;60
P01;17:21:44;64;63
P01;17:21:45;48;60
P01;17:21:46;48;56
P01;17:21:47;48;56
P01;17:21:48;48;56
P01;17:21:49;48;56
P01;17:21:50;48;56
P01;17:21:51;48;56
P01;17:21:52;47;48
P01;17:21:53;41;54
P01;17:21:54;53;57
P01;17:21:55;57;74
P01;17:21:56;63;75
P01;17:21:57;70;74
P01;17:21:58;67;84
P01;17:21:59;61;70
P01;17:22:00;56;74
P01;17:22:01;44;66
P01;17:22:02;30;44
P01;17:22:03;29;53
P01;17:22:04;30;50
P01;17:22:05;40;50
P01;17:22:06;51;53
P01;17:22:07;48;43
P01;17:22:08;44;44
P01;17:22:09;38;30
P01;17:22:10;43;41
P01;17:22:11;50;50
P01;17:22:12;53;60
P01;17:22:13;54;67
P01;17:22:14;43;63
P01;17:22:15;34;48
P01;17:22:16;20;40
P01;17:22:17;20;41
P01;17:22:18;34;47
P01;17:22:19;41;51
P01;17:22:20;57;50
P01;17:22:21;60;48
P01;17:22:22;60;48
P01;17:22:23;60;48
P01;17:22:24;60;48
P01;17:22:25;60;48
P01;17:22:26;43;51
P01;17:22:27;43;56
P01;17:22:28;41;60
P01;17:22:29;47;77
P01;17:22:30;64;74
P01;17:22:31;70;78
P01;17:22:32;75;88
P01;17:22:33;69;80
P01;17:22:34;61;83
P01;17:22:35;48;67
P01;17:22:36;48;57
P01;17:22:37;48;47
P01;17:22:38;43;37
P01;17:22:39;38;35
P01;17:22:40;50;24
P01;17:22:41;34;24
P01;17:22:42;38;35
P01;17:22:43;41;50
P01;17:22:44;24;50
P01;17:22:45;44;61
P01;17:22:46;41;61
P01;17:22:47;43;63
P01;17:22:48;44;74
P01;17:22:49;35;63
P01;17:22:50;29;54
P01;17:22:51;29;44
P01;17:22:52;50;37
P01;17:22:53;51;41
P01;17:22:54;51;41
P01;17:22:55;51;41
P01;17:22:56;50;37
P01;17:22:57;56;50
P01;17:22:58;44;61
P01;17:22:59;51;61
P01;17:23:00;50;63
P01;17:23:01;48;44
P01;17:23:02;53;37
P01;17:23:03;50;40
P01;17:23:04;50;40
P01;17:23:05;50;40
P01;17:23:06;50;40
P01;17:23:07;64;44
P01;17:23:08;69;53
P01;17:23:09;63;57
P01;17:23:10;64;63
P01;17:23:11;63;60
P01;17:23:12;57;61
P01;17:23:13;53;60
P01;17:23:14;53;44
P01;17:23:15;63;60
P01;17:23:16;60;50
P01;17:23:17;67;53
P01;17:23:18;74;57
P01;17:23:19;64;53
P01;17:23:20;69;66
P01;17:23:21;70;61
P01;17:23:22;66;64
P01;17:23:23;74;51
P01;17:23:24;84;44
P01;17:23:25;83;50
P01;17:23:26;97;50
P01;17:23:27;100;43
P01;17:23:28;93;53
P01;17:23:29;93;53
P01;17:23:30;93;53
P01;17:23:31;93;53
P01;17:23:32;77;50
P01;17:23:33;67;54
P01;17:23:34;67;54
P01;17:23:35;40;66
P01;17:23:36;29;67
P01;17:23:37;27;70
P01;17:23:38;16;75
P01;17:23:39;21;87
P01;17:23:40;27;83
P01;17:23:41;34;83
P01;17:23:42;37;77
P01;17:23:43;35;74
P01;17:23:44;35;74
P01;17:23:45;35;74
P01;17:23:46;35;74
P01;17:23:47;27;64
P01;17:23:48;27;64
P01;17:23:49;27;64
P01;17:23:50;27;64
P01;17:23:51;27;63
P01;17:23:52;38;64
P01;17:23:53;38;60
P01;17:23:54;37;57
P01;17:23:55;30;51
P01;17:23:56;26;53
P01;17:23:57;20;53
P01;17:23:58;23;48
P01;17:23:59;35;56
P01;17:24:00;23;43
P01;17:24:01;23;41
P01;17:24:02;26;47
P01;17:24:03;11;41
P01;17:24:04;14;44
P01;17:24:05;10;34
P01;17:24:06;1;48
P01;17:24:07;10;53
P01;17:24:08;10;53
P01;17:24:09;10;53
P01;17:24:10;10;54
P01;17:24:11;8;53
P01;17:24:12;24;50
P01;17:24:13;14;24
P01;17:24:14;21;37
P01;17:24:15;26;34
P01;17:24:16;20;34
P01;17:24:17;26;60
P01;17:24:18;26;54
P01;17:24:19;34;70
P01;17:24:20;26;57
P01;17:24:21;27;54
P01;17:24:22;13;37
P01;17:24:23;8;34
P01;17:24:24;8;34
P01;17:24:25;8;34
P01;17:24:26;13;38
P01;17:24:27;11;30
P01;17:24:28;17;54
P01;17:24:29;26;67
P01;17:24:30;26;69
P01;17:24:31;37;67
P01;17:24:32;43;66
P01;17:24:33;43;67
P01;17:24:34;51;69
P01;17:24:35;51;69
P01;17:24:36;43;80
P01;17:24:37;44;75
P01;17:24:38;43;83
P01;17:24:39;44;93
P01;17:24:40;60;88
P01;17:24:41;47;78
P01;17:24:42;53;60
P01;17:24:43;53;60
P01;17:24:44;53;60
P01;17:24:45;53;60
P01;17:24:46;53;60
P01;17:24:47;35;50
P01;17:24:48;35;50
P01;17:24:49;35;50
P01;17:24:50;27;63
P01;17:24:51;27;63
P01;17:24:52;40;67
P01;17:24:53;40;67
P01;17:24:54;34;70
P01;17:24:55;50;77
P01;17:24:56;48;69
P01;17:24:57;51;0
P01;17:24:56;0;0
P01;17:24:57;0;75
P01;17:24:58;56;77
P01;17:24:59;51;74
P01;17:25:00;43;61
P01;17:25:01;35;64
P01;17:25:02;35;61
P01;17:25:03;34;64
P01;17:25:04;29;61
P01;17:25:05;21;51
P01;17:25:06;26;61
P01;17:25:07;26;70
P01;17:25:08;21;69
P01;17:25:09;26;78
P01;17:25:10;26;74
P01;17:25:11;34;63
P01;17:25:12;41;64
P01;17:25:13;41;64
P01;17:25:14;41;64
P01;17:25:15;41;64
P01;17:25:16;41;64
P01;17:25:17;41;64
P01;17:25:18;41;64
P01;17:25:19;41;64
P01;17:25:20;41;61
P01;17:25:21;43;50
P01;17:25:22;47;38
P01;17:25:23;41;29
P01;17:25:24;41;16
P01;17:25:25;44;30
P01;17:25:26;35;40
P01;17:25:27;41;41
P01;17:25:28;47;47
P01;17:25:29;43;35
P01;17:25:30;47;44
P01;17:25:31;43;56
P01;17:25:32;47;51
P01;17:25:33;51;64
P01;17:25:34;50;64
P01;17:25:35;66;64
P01;17:25:36;61;78
P01;17:25:37;56;67
P01;17:25:38;60;54
P01;17:25:39;53;43
P01;17:25:40;53;43
P01;17:25:41;61;44
P01;17:25:42;64;57
P01;17:25:43;56;64
P01;17:25:44;54;66
P01;17:25:45;44;61
P01;17:25:46;38;63
P01;17:25:47;43;63
P01;17:25:48;44;61
P01;17:25:49;50;66
P01;17:25:50;43;51
P01;17:25:51;44;51
P01;17:25:52;35;56
P01;17:25:53;23;57
P01;17:25:54;23;54
P01;17:25:55;23;54
P01;17:25:56;23;54
P01;17:25:57;23;54
P01;17:25:58;23;54
P01;17:25:59;23;54
P01;17:26:00;10;60
P01;17:26:01;11;47
P01;17:26:02;3;34
P01;17:26:03;10;34
P01;17:26:04;11;20
P01;17:26:05;14;27
P01;17:26:06;27;48
P01;17:26:07;26;54
P01;17:26:08;37;67
P01;17:26:09;38;60
P01;17:26:10;40;50
P01;17:26:11;44;54
P01;17:26:12;47;50
P01;17:26:13;48;61
P01;17:26:14;48;61
P01;17:26:15;41;66
P01;17:26:16;37;67
P01;17:26:17;40;70
P01;17:26:18;35;78
P01;17:26:19;43;75
P01;17:26:20;51;77
P01;17:26:21;48;70
P01;17:26:22;48;70
P01;17:26:23;48;70
P01;17:26:24;48;70
P01;17:26:25;50;63
P01;17:26:26;50;75
P01;17:26:27;47;69
P01;17:26:28;41;60
P01;17:26:29;37;61
P01;17:26:30;30;50
P01;17:26:31;23;47
P01;17:26:32;24;57
P01;17:26:33;26;61
P01;17:26:34;24;60
P01;17:26:35;29;70
P01;17:26:36;35;63
P01;17:26:37;40;64
P01;17:26:38;40;64
P01;17:26:39;40;64
P01;17:26:40;40;64
P01;17:26:41;40;64
P01;17:26:42;40;64
P01;17:26:43;41;60
P01;17:26:44;38;57
P01;17:26:45;35;66
P01;17:26:46;29;57
P01;17:26:47;27;61
P01;17:26:48;29;67
P01;17:26:49;29;67
P01;17:26:50;29;67
P01;17:26:51;29;67
P01;17:26:52;29;67
P01;17:26:53;29;67
P01;17:26:54;29;67
P01;17:26:55;34;74
P01;17:26:56;34;74
P01;17:26:57;34;74
P01;17:26:58;34;74
P01;17:26:59;30;78
P01;17:27:00;35;80
P01;17:27:01;29;70
P01;17:27:02;21;56
P01;17:27:03;26;51
P01;17:27:04;24;50
P01;17:27:05;26;56
P01;17:27:06;29;66
P01;17:27:07;29;69
P01;17:27:08;26;60
P01;17:27:09;29;63
P01;17:27:10;30;70
P01;17:27:11;30;54
P01;17:27:12;38;67
P01;17:27:13;38;67
P01;17:27:14;38;67
P01;17:27:15;34;61
P01;17:27:16;37;53
P01;17:27:17;40;67
P01;17:27:18;38;70
P01;17:27:19;56;66
P01;17:27:20;47;63
P01;17:27:21;51;54
P01;17:27:22;51;54
P01;17:27:23;51;41
P01;17:27:24;43;34
P01;17:27:25;51;26
P01;17:27:26;67;29
P01;17:27:27;69;27
P01;17:27:28;66;34
P01;17:27:29;69;44
P01;17:27:30;69;44
P01;17:27:31;69;44
P01;17:27:32;54;53
P01;17:27:33;54;53
P01;17:27:34;54;53
P01;17:27:35;54;56
P01;17:27:36;40;57
P01;17:27:37;34;53
P01;17:27:38;27;51
P01;17:27:39;27;51
P01;17:27:40;20;75
P01;17:27:41;35;67
P01;17:27:42;37;74
P01;17:27:43;38;77
P01;17:27:44;34;64
P01;17:27:45;21;57
P01;17:27:46;14;48
P01;17:27:47;14;48
P01;17:27:48;16;37
P01;17:27:49;30;44
P01;17:27:50;30;44
P01;17:27:51;30;44
P01;17:27:52;30;44
P01;17:27:53;30;44
P01;17:27:54;30;44
P01;17:27:55;30;38
P01;17:27:56;29;40
P01;17:27:57;38;44
P01;17:27:58;38;44
P01;17:27:59;38;44
P01;17:28:00;34;60
P01;17:28:01;34;60
P01;17:28:02;34;60
P01;17:28:03;34;60
P01;17:28:04;34;60
P01;17:28:05;34;60
P01;17:28:06;34;60
P01;17:28:07;41;83
P01;17:28:08;41;83
P01;17:28:09;41;83
P01;17:28:10;41;83
P01;17:28:11;41;83
P01;17:28:12;35;64
P01;17:28:13;30;75
P01;17:28:14;30;75
P01;17:28:15;30;75
P01;17:28:16;30;75
P01;17:28:17;30;75
P01;17:28:18;30;75
P01;17:28:19;26;63
P01;17:28:20;27;50
P01;17:28:21;40;70
P01;17:28:22;40;54
P01;17:28:23;34;35
P01;17:28:24;26;38
P01;17:28:25;23;27
P01;17:28:26;13;26
P01;17:28:27;24;50
P01;17:28:28;16;43
P01;17:28:29;21;51
P01;17:28:30;17;51
P01;17:28:31;11;56
P01;17:28:32;14;63
P01;17:28:33;7;57
P01;17:28:34;7;57
P01;17:28:35;8;81
P01;17:28:36;8;81
P01;17:28:37;8;81
P01;17:28:38;8;81
P01;17:28:39;8;81
P01;17:28:40;8;81
P01;17:28:41;8;81
P01;17:28:42;0;0
P01;17:28:43;0;0
P01;17:28:44;0;0
P01;17:28:45;0;0
P01;17:28:46;0;0
P01;17:28:47;11;87
P01;17:28:48;11;87
P01;17:28:49;11;87
P01;17:28:50;11;87
P01;17:28:51;11;87
P01;17:28:52;40;84
P01;17:28:53;40;84
P01;17:28:54;40;84
P01;17:28:55;40;84
P01;17:28:56;40;84
P01;17:28:57;40;84
P01;17:28:58;27;74
P01;17:28:59;26;60
P01;17:29:00;16;43
P01;17:29:01;16;43
P01;17:29:02;16;43
P01;17:29:03;1;40
P01;17:29:04;1;26
P01;17:29:05;1;26
P01;17:29:06;1;26
P01;17:29:07;1;0
P01;17:29:06;0;0
P01;17:29:07;0;13
P01;17:29:08;1;4
P01;17:29:09;1;1
P01;17:29:10;0;0
P01;17:29:11;1;1
P01;17:29:12;1;1
P01;17:29:13;1;0
P01;17:29:12;0;0
P01;17:29:13;0;1
P01;17:29:14;1;3
P01;17:29:15;7;20
P01;17:29:16;35;41
P01;17:29:17;41;48
P01;17:29:18;41;48
P01;17:29:19;50;63
P01;17:29:20;34;67
P01;17:29:21;40;75
P01;17:29:22;37;83
P01;17:29:23;41;74
P01;17:29:24;50;67
P01;17:29:25;43;51
P01;17:29:26;35;54
P01;17:29:27;29;61
P01;17:29:28;20;67
P01;17:29:29;14;84
P01;17:29:30;16;61
P01;17:29:31;17;48
P01;17:29:32;26;50
P01;17:29:33;34;41
P01;17:29:34;37;53
P01;17:29:35;26;80
P01;17:29:36;21;91
P01;17:29:37;26;100
P01;17:29:38;26;100
P01;17:29:39;37;100
P01;17:29:40;37;100
P01;17:29:41;26;83
P01;17:29:42;34;75
P01;17:29:43;34;75
P01;17:29:44;34;75
P01;17:29:45;34;75
P01;17:29:46;34;75
P01;17:29:47;34;75
P01;17:29:48;20;61
P01;17:29:49;27;57
P01;17:29:50;26;64
P01;17:29:51;17;64
P01;17:29:52;30;63
P01;17:29:53;23;63
P01;17:29:54;26;67
P01;17:29:55;34;83
P01;17:29:56;21;81
P01;17:29:57;21;77
P01;17:29:58;21;77
P01;17:29:59;21;77
P01;17:30:00;20;66
P01;17:30:01;21;66
P01;17:30:02;8;81
P01;17:30:03;7;90
P01;17:30:04;4;94
P01;17:30:05;1;93
P01;17:30:06;11;84
P01;17:30:07;11;69
P01;17:30:08;14;75
P01;17:30:09;13;64
P01;17:30:10;13;64
P01;17:30:11;13;64
P01;17:30:12;13;64
P01;17:30:13;13;64
P01;17:30:14;13;64
P01;17:30:15;13;64
P01;17:30:16;13;64
P01;17:30:17;21;77
P01;17:30:18;21;77
P01;17:30:19;21;77
P01;17:30:20;11;63
P01;17:30:21;11;51
P01;17:30:22;11;51
P01;17:30:23;11;51
P01;17:30:24;11;51
P01;17:30:25;8;48
P01;17:30:26;17;43
P01;17:30:27;51;64
P01;17:30:28;51;64
P01;17:30:29;61;69
P01;17:30:30;63;63
P01;17:30:31;70;56
P01;17:30:32;84;63
P01;17:30:33;83;63
P01;17:30:34;69;66
P01;17:30:35;53;77
P01;17:30:36;53;56
P01;17:30:37;66;48
P01;17:30:38;81;47
P01;17:30:39;78;38
P01;17:30:40;60;40
P01;17:30:41;44;23
P01;17:30:42;37;30
P01;17:30:43;34;24
P01;17:30:44;41;30
P01;17:30:45;43;64
P01;17:30:46;40;47
P01;17:30:47;40;43
P01;17:30:48;38;51
P01;17:30:49;43;47
P01;17:30:50;51;64
P01;17:30:51;63;87
P01;17:30:52;78;81
P01;17:30:53;61;70
P01;17:30:54;54;63
P01;17:30:55;64;51
P01;17:30:56;47;54
P01;17:30:57;60;53
P01;17:30:58;60;50
P01;17:30:59;40;67
P01;17:31:00;37;80
P01;17:31:01;40;100
P01;17:31:02;30;100
P01;17:31:03;43;90
P01;17:31:04;44;66
P01;17:31:05;35;56
P01;17:31:06;40;57
P01;17:31:07;40;57
P01;17:31:08;40;57
P01;17:31:09;30;51
P01;17:31:10;30;51
P01;17:31:11;30;51
P01;17:31:12;48;66
P01;17:31:13;53;60
P01;17:31:14;48;47
P01;17:31:15;48;47
P01;17:31:16;53;47
P01;17:31:17;50;53
P01;17:31:18;44;48
P01;17:31:19;44;48
P01;17:31:20;44;48
P01;17:31:21;44;48
P01;17:31:22;44;48
P01;17:31:23;44;48
P01;17:31:24;53;61
P01;17:31:25;44;56
P01;17:31:26;40;50
P01;17:31:27;40;50
P01;17:31:28;50;56
P01;17:31:29;51;51
P01;17:31:30;61;57
P01;17:31:31;53;44
P01;17:31:32;48;38
P01;17:31:33;56;40
P01;17:31:34;57;35
P01;17:31:35;74;44
P01;17:31:36;75;50
P01;17:31:37;56;37
P01;17:31:38;53;34
P01;17:31:39;56;26
P01;17:31:40;61;21
P01;17:31:41;78;41
P01;17:31:42;70;50
P01;17:31:43;61;48
P01;17:31:44;43;40
P01;17:31:45;43;40
P01;17:31:46;27;35
P01;17:31:47;23;26
P01;17:31:48;38;37
P01;17:31:49;38;37
P01;17:31:50;51;43
P01;17:31:51;63;44
P01;17:31:52;63;44
P01;17:31:53;75;50
P01;17:31:54;67;43
P01;17:31:55;87;44
P01;17:31:56;75;44
P01;17:31:57;77;40
P01;17:31:58;67;48
P01;17:31:59;50;44
P01;17:32:00;61;48
P01;17:32:01;47;51
P01;17:32:02;37;40
P01;17:32:03;21;26
P01;17:32:04;17;23
P01;17:32:05;34;26
P01;17:32:06;56;44
P01;17:32:07;66;54
P01;17:32:08;70;63
P01;17:32:09;70;67
P01;17:32:10;67;67
P01;17:32:11;67;75
P01;17:32:12;57;56
P01;17:32:13;69;44
P01;17:32:14;48;29
P01;17:32:15;43;30
P01;17:32:16;35;41
P01;17:32:17;16;50
P01;17:32:18;34;53
P01;17:32:19;47;50
P01;17:32:20;51;47
P01;17:32:21;44;41
P01;17:32:22;24;23
P01;17:32:23;14;16
P01;17:32:24;8;10
P01;17:32:25;11;3
P01;17:32:26;14;8
P01;17:32:27;14;8
P01;17:32:28;14;8
P01;17:32:29;14;8
P01;17:32:30;14;8
P01;17:32:31;14;8
P01;17:32:32;14;8
P01;17:32:33;0;0
P01;17:32:34;0;0
P01;17:32:35;0;0
P01;17:32:36;0;0
P01;17:32:37;20;20
P01;17:32:38;37;27
P01;17:32:39;20;37
P01;17:32:40;40;53
P01;17:32:41;38;44
P01;17:32:42;29;47
P01;17:32:43;30;47
P01;17:32:44;43;48
P01;17:32:45;66;53
P01;17:32:46;81;51
P01;17:32:47;100;50
P01;17:32:48;78;40
P01;17:32:49;54;27
P01;17:32:50;38;27
P01;17:32:51;37;30
P01;17:32:52;20;29
P01;17:32:53;14;51
P01;17:32:54;11;51
P01;17:32:55;1;44
